SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,FORECAST_ACTUAL_INDICATOR,TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,SCOTTISH_TRANSFER,IFA_FLOW,IFA2_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,NSL_FLOW,ELECLINK_FLOW,VIKING_FLOW,GREENLINK_FLOW
2026-04-16,44,28522,A,32049,26428,1816,6606,0,22126,0,9,3453,1172,931,-972,55,0,-581,-34,846,-1401,-30
2026-04-16,45,27149,A,31166,25176,1898,6606,0,22126,0,9,3846,1213,862,-825,148,0,-827,-412,750,-1444,47
2026-04-16,46,25824,A,29844,23918,1979,6606,0,22126,0,9,4011,1216,852,-820,150,0,-837,-430,740,-1424,100
2026-04-16,47,24076,A,26729,22347,2060,6606,0,22126,0,9,4026,1320,682,-787,150,0,-723,-68,627,-566,100
2026-04-16,48,23033,A,25589,21574,2141,6606,0,22126,0,9,3898,1329,678,-785,150,0,-719,-33,628,-510,100
2026-04-17,1,23044,A,25873,21464,2166,6606,0,22126,0,8,3680,1488,947,-834,150,0,-851,-163,922,-473,100
2026-04-17,2,22832,A,25687,21220,2190,6606,0,22126,0,6,3911,1501,966,-836,150,0,-856,-186,941,-471,100
2026-04-17,3,22726,A,25524,21210,2301,6606,0,22126,0,5,4133,1508,957,-765,150,0,-731,-259,932,-538,97
2026-04-17,4,22622,A,25459,21227,2412,6606,0,22126,0,5,4169,1509,955,-762,150,0,-726,-287,932,-557,100
2026-04-17,5,22066,A,25514,20779,2489,6606,0,22126,0,5,4161,1493,906,-761,150,0,-571,-528,957,-1083,100
2026-04-17,6,21422,A,24973,20189,2566,6606,0,22126,0,8,4207,1491,900,-761,150,0,-568,-588,954,-1126,100
2026-04-17,7,20445,A,25344,19329,2642,6606,0,22126,0,9,3989,1389,812,-1000,150,0,-984,-975,769,-1431,100
2026-04-17,8,20059,A,25081,19035,2718,6606,0,22126,0,8,4024,1374,799,-1009,150,0,-1001,-1051,751,-1453,100
2026-04-17,9,19400,A,24801,18683,2794,6606,0,22126,0,7,4557,876,529,-1014,150,0,-1021,-1406,580,-1453,100
2026-04-17,10,19416,A,24863,18646,2869,6606,0,22126,0,7,4778,829,504,-1013,150,0,-1022,-1451,562,-1454,100
2026-04-17,11,19875,A,25322,18884,2960,6606,0,22126,0,6,4758,477,268,-1014,150,0,-1022,-1452,309,-1453,100
2026-04-17,12,20309,A,25743,19186,3051,6606,0,22126,0,6,4712,453,261,-1015,150,0,-1022,-1443,294,-1448,100
2026-04-17,13,21844,A,27164,20673,3098,6606,12,22126,0,6,4623,1036,589,-1014,150,0,-1022,-1331,349,-1447,100
2026-04-17,14,23104,A,28339,21801,3144,6606,260,22126,0,6,4748,1084,620,-1015,143,0,-1015,-1287,368,-1412,100
2026-04-17,15,25705,A,28772,24266,3226,6606,807,22126,0,6,4414,1479,956,-778,47,0,-432,-894,886,-457,99
2026-04-17,16,26598,A,29504,25004,3308,6606,1327,22126,0,6,4346,1509,980,-768,-53,0,-401,-815,921,-363,21
2026-04-17,17,27994,A,29547,26048,3378,6606,2078,22126,0,12,3779,1507,990,-525,-7,0,18,-430,993,316,-79
2026-04-17,18,27863,A,29329,26006,3447,6606,2779,22126,0,13,3970,1508,991,-489,0,0,50,-408,998,367,-56
2026-04-17,19,27787,A,29027,25825,3518,6606,3464,22126,0,11,3966,1505,991,407,0,0,780,-729,997,537,52
2026-04-17,20,27145,A,28711,25235,3589,6606,3915,22126,0,266,4356,1505,991,466,10,0,821,-800,997,564,100
2026-04-17,21,26373,A,28823,24521,3637,6606,4607,22126,0,760,4300,1506,992,978,0,0,633,-1190,998,1131,100
2026-04-17,22,25590,A,28272,23848,3685,6606,5230,22126,0,943,4668,1506,991,1003,9,0,627,-1239,998,1176,100
2026-04-17,23,24992,A,27727,23296,3728,6606,6052,22126,0,962,4881,1504,992,1003,-34,0,979,-1239,998,1380,100
2026-04-17,24,24919,A,27616,23310,3771,6606,6297,22126,0,958,5095,1504,991,1002,0,0,993,-1239,997,1394,100
2026-04-17,25,24620,A,27312,23015,3805,6606,6386,22126,0,953,4926,1504,991,1003,0,0,915,-1239,998,1398,100
2026-04-17,26,24582,A,27271,22992,3838,6606,6448,22126,0,950,4760,1504,991,1003,0,0,885,-1239,997,1395,100
2026-04-17,27,24267,A,26982,22776,3880,6606,6146,22126,0,937,4640,1507,991,1001,68,0,-39,-1239,998,1300,100
2026-04-17,28,24351,A,27132,22828,3922,6606,5362,22126,0,939,4561,1507,991,989,147,0,-103,-1239,998,1269,100
2026-04-17,29,23793,A,26934,22427,3984,6606,5249,22126,0,936,4493,1508,992,282,150,0,-466,-1239,997,402,100
2026-04-17,30,23719,A,26874,22357,4046,6606,5275,22126,0,935,4446,1508,992,236,150,0,-481,-1239,998,327,100
2026-04-17,31,23160,A,26666,21791,4001,6606,5081,22126,0,801,4368,1508,992,-475,150,0,-399,-1239,997,-92,100
2026-04-17,32,23470,A,26944,22071,3956,6606,4617,22126,0,632,4326,1508,992,-548,150,0,-396,-1253,997,-145,100
2026-04-17,33,23528,A,28029,22118,3941,6606,4608,22126,0,213,4226,1508,992,-865,127,0,-506,-1429,997,-988,100
2026-04-17,34,24380,A,28754,22866,3925,6606,4716,22126,0,9,3883,1508,992,-879,99,0,-512,-1420,998,-1054,100
2026-04-17,35,25185,A,30105,23618,3775,6606,3999,22126,0,12,3937,1509,991,-1067,106,0,-903,-1027,998,-1411,100
2026-04-17,36,26204,A,31088,24644,3625,6606,3047,22126,0,8,3948,1509,991,-1074,130,0,-919,-947,997,-1436,72
2026-04-17,37,26980,A,31610,25438,3415,6606,2212,22126,0,4,3700,1509,992,-1074,13,0,-1018,-560,997,-1445,-29
2026-04-17,38,27245,A,31996,25683,3204,6606,1431,22126,0,5,3479,1509,992,-1075,-68,0,-1022,-483,998,-1446,-152
2026-04-17,39,27558,A,32226,25960,3054,6606,672,22126,0,5,3280,1282,992,-1074,-219,0,-1021,-103,998,-1447,-299
2026-04-17,40,27955,A,32723,26143,2903,6606,141,22126,0,3,3354,1269,987,-1074,-300,0,-1016,-53,992,-1441,-381
2026-04-17,41,28228,A,32153,26292,2831,6606,0,22126,0,4,3165,1435,807,-917,-431,0,-453,-10,802,-1172,-438
2026-04-17,42,28227,A,32158,26175,2758,6606,0,22126,0,4,3129,1448,799,-902,-452,0,-426,-5,792,-1129,-513
2026-04-17,43,28571,A,31002,26568,2714,6606,0,22126,0,5,3123,1494,943,-259,-452,0,-448,-5,843,-248,-514
2026-04-17,44,27355,A,29728,25476,2670,6606,0,22126,0,5,3208,1494,949,-233,-451,0,-449,-27,846,-195,-513
2026-04-17,45,25934,A,29750,24028,2613,6606,0,22126,0,5,3242,1318,788,-898,-451,0,-656,-313,812,-480,-513
2026-04-17,46,24851,A,28821,22986,2555,6606,0,22126,0,6,3216,1305,781,-937,-451,0,-664,-378,814,-520,-514
2026-04-17,47,23412,A,28601,21695,2493,6606,0,22126,0,4,3419,1451,930,-854,-406,0,-917,-758,934,-1236,-514
2026-04-17,48,22523,A,27788,21027,2431,6606,0,22126,0,47,3156,1462,942,-851,-351,0,-923,-801,943,-1278,-514
2026-04-18,1,22185,A,26701,20679,2371,6606,0,22126,0,160,2951,1506,987,-762,-351,0,-442,-744,993,-1044,-513
2026-04-18,2,21956,A,26428,20412,2311,6606,0,22126,0,165,3086,1509,991,-759,-351,0,-421,-735,997,-1027,-514
2026-04-18,3,22055,A,26129,20378,2292,6606,0,22126,0,164,3098,1508,991,-713,-351,0,-174,-704,997,-954,-514
2026-04-18,4,22276,A,26335,20607,2273,6606,0,22126,0,163,3049,1508,991,-711,-351,0,-165,-704,997,-951,-514
2026-04-18,5,21599,A,25885,20098,2275,6606,0,22126,0,165,3134,1508,991,-817,-351,0,-140,-756,997,-1043,-514
2026-04-18,6,20882,A,25209,19571,2276,6606,0,22126,0,164,3325,1508,991,-821,-351,0,-139,-785,997,-1054,-513
2026-04-18,7,20669,A,25470,19375,2257,6606,0,22126,0,159,3309,1507,991,-913,-351,0,-70,-1081,997,-1214,-513
2026-04-18,8,19917,A,24773,18646,2238,6606,0,22126,0,163,3072,1508,991,-918,-351,0,-68,-1114,997,-1228,-514
2026-04-18,9,19577,A,24664,18368,2198,6606,0,22126,0,160,3053,1508,991,-1070,-351,0,-110,-1062,997,-1321,-513
2026-04-18,10,19390,A,24482,18179,2157,6606,0,22126,0,163,3285,1509,991,-1076,-351,0,-113,-1047,997,-1329,-513
2026-04-18,11,19380,A,24788,18140,2108,6606,0,22126,0,168,3270,1509,991,-1069,-351,0,-493,-938,997,-1375,-514
2026-04-18,12,19347,A,24733,18103,2058,6606,0,22126,0,173,3249,1509,991,-1068,-351,0,-508,-894,997,-1378,-514
2026-04-18,13,20237,A,25004,18926,2053,6606,39,22126,0,173,3083,1509,991,-902,-351,0,-503,-507,997,-1317,-514
2026-04-18,14,20704,A,25367,19291,2047,6606,513,22126,0,174,3138,1509,991,-896,-351,0,-503,-429,996,-1296,-514
2026-04-18,15,21487,A,25357,20008,1983,6606,1572,22126,0,173,2982,1509,990,-627,-351,0,-801,-52,997,-852,-514
2026-04-18,16,21383,A,25143,19884,1918,6606,2858,22126,0,170,2734,1510,991,-616,-397,0,-813,-31,997,-719,-514
2026-04-18,17,21568,A,24711,19952,1983,6606,4152,22126,0,173,2661,1509,990,-364,-452,0,-788,-353,998,763,-513
2026-04-18,18,20746,A,24005,19154,2048,6606,5487,22126,0,246,3163,1509,966,-343,-452,0,-787,-418,998,941,-513
2026-04-18,19,20299,A,23895,18591,2072,6606,6848,22126,0,486,3418,1508,59,811,-452,0,-915,-730,998,1370,-513
2026-04-18,20,19473,A,23534,17705,2095,6606,7982,22126,0,876,3730,1508,-1,1028,-452,0,-918,-800,998,1399,-514
2026-04-18,21,18784,A,23060,17047,2134,6606,9143,22126,0,1105,3815,1507,-1,577,-452,0,-515,-1190,998,1399,-513
2026-04-18,22,18433,A,22708,16717,2173,6606,9315,22126,0,1071,3645,1508,-1,523,-452,0,-499,-1239,998,1393,-513
2026-04-18,23,17649,A,22097,15967,2178,6606,10241,22126,0,958,3874,1508,-2,3,-452,0,-783,-1239,998,1161,-514
2026-04-18,24,17430,A,21853,15796,2183,6606,10617,22126,0,920,4002,1508,-4,0,-452,0,-794,-1239,998,1143,-514
2026-04-18,25,17528,A,21734,15914,2308,6606,10799,22126,0,926,4410,1507,-4,417,-452,0,-571,-1239,997,1089,-514
2026-04-18,26,17502,A,21719,15991,2432,6606,11052,22126,0,944,4707,1508,-4,471,-452,0,-564,-1239,998,1083,-514
2026-04-18,27,17266,A,21820,15845,2509,6606,11111,22126,0,948,4689,1508,-4,376,-451,0,-899,-1239,998,966,-513
2026-04-18,28,16835,A,21398,15354,2585,6606,10759,22126,0,947,4546,1508,21,373,-451,0,-912,-1239,997,949,-514
2026-04-18,29,16777,A,21285,15256,2636,6606,10620,22126,0,942,4669,1507,929,192,-451,0,-863,-1239,997,591,-513
2026-04-18,30,16650,A,21157,15157,2687,6606,10242,22126,0,942,4502,1508,991,177,-451,0,-861,-1239,997,556,-514
2026-04-18,31,16700,A,21738,15524,2700,6606,9417,22126,0,798,5215,1508,991,-520,-451,0,-1016,-1239,997,249,-514
2026-04-18,32,17348,A,22038,16133,2713,6606,8501,22126,0,382,4981,1507,991,-605,-451,0,-1021,-1218,997,208,-513
2026-04-18,33,18537,A,23342,17247,2708,6606,7541,22126,0,17,5084,1507,991,-822,-451,0,-1021,-955,997,-526,-513
2026-04-18,34,19892,A,24670,18534,2702,6606,6386,22126,0,12,5005,1507,991,-827,-425,0,-1018,-892,996,-590,-514
2026-04-18,35,21582,A,25390,20144,2645,6606,5405,22126,0,10,4956,1507,991,-313,-302,0,-570,-506,997,-1113,-494
2026-04-18,36,23083,A,26788,21523,2587,6606,4005,22126,0,11,4585,1507,991,-289,-321,0,-551,-429,997,-1147,-457
2026-04-18,37,24749,A,28362,22991,2442,6606,2858,22126,0,14,4427,1507,992,-689,-441,0,-383,-52,997,-1095,-439
2026-04-18,38,25983,A,29527,24155,2297,6606,1874,22126,0,8,4198,1507,992,-708,-451,0,-376,26,997,-1081,-420
2026-04-18,39,26776,A,29989,24886,2136,6606,894,22126,0,8,3821,1507,992,-929,-452,0,-114,399,997,-710,-500
2026-04-18,40,27345,A,30407,25467,1974,6606,178,22126,0,10,3617,1507,992,-826,-451,0,-102,475,997,-668,-505
2026-04-18,41,28021,A,29534,25989,1933,6606,1,22126,0,10,3072,1507,992,186,-451,0,298,849,997,-46,-506
2026-04-18,42,28014,A,29483,25897,1892,6606,0,22126,0,11,3002,1507,992,203,-452,0,315,895,997,2,-506
2026-04-18,43,27348,A,28817,25158,1884,6606,0,22126,0,12,2546,1507,992,379,-451,0,580,891,997,205,-506
2026-04-18,44,26474,A,27947,24281,1876,6606,0,22126,0,15,2538,1506,992,386,-452,0,591,862,998,219,-506
2026-04-18,45,25466,A,26934,23390,1820,6606,0,22126,0,10,2437,1506,992,388,-452,0,590,490,998,122,-506
2026-04-18,46,24370,A,25834,22279,1763,6606,0,22126,0,7,2544,1506,992,375,-451,0,588,414,998,105,-506
2026-04-18,47,22752,A,24604,20795,1707,6606,0,22126,0,7,2727,1507,992,-133,-452,0,212,42,998,-254,-506
2026-04-18,48,22295,A,24185,20411,1650,6606,0,22126,0,7,2648,1507,992,-144,-452,0,197,-5,998,-276,-506
2026-04-19,1,21634,A,23485,19736,1596,6606,0,22126,0,7,2395,1507,992,-229,-451,0,199,-6,997,-152,-506
2026-04-19,2,21457,A,23277,19584,1542,6606,0,22126,0,7,2382,1507,992,-232,-428,0,199,-5,998,-142,-506
2026-04-19,3,21287,A,23016,19427,1525,6606,0,22126,0,9,2084,1507,992,-230,-379,0,288,-5,998,-100,-506
2026-04-19,4,21467,A,23195,19572,1508,6606,0,22126,0,12,2228,1507,992,-230,-381,0,291,-5,997,-94,-506
2026-04-19,5,21277,A,22791,19374,1483,6606,0,22126,0,12,2136,1507,992,-106,-381,0,489,-5,997,-4,-506
2026-04-19,6,20737,A,22246,18827,1458,6606,0,22126,0,12,2067,1508,992,-104,-381,0,496,-6,997,0,-506
2026-04-19,7,20403,A,21866,18589,1402,6606,0,22126,0,12,2018,1507,992,-2,-381,0,541,-14,998,-48,-506
2026-04-19,8,20091,A,21571,18324,1345,6606,0,22126,0,12,1969,1507,992,0,-381,0,543,-25,998,-56,-506
2026-04-19,9,19788,A,21579,18003,1292,6606,0,22126,0,12,2067,1507,992,-99,-381,0,580,-156,997,-137,-506
2026-04-19,10,19394,A,21184,17625,1239,6606,0,22126,0,11,2013,1508,992,-104,-381,0,581,-162,998,-126,-506
2026-04-19,11,19376,A,20798,17601,1233,6606,0,22126,0,13,1816,1507,992,359,-381,0,380,-22,998,458,-506
2026-04-19,12,19363,A,20768,17529,1226,6606,0,22126,0,13,1968,1507,992,404,-381,0,372,-5,998,515,-506
2026-04-19,13,20222,A,21627,18319,1180,6606,75,22126,0,13,1966,1507,992,754,-381,0,452,-5,998,1093,-506
2026-04-19,14,20200,A,21614,18223,1133,6606,739,22126,0,13,1807,1507,992,769,-395,0,455,20,998,1140,-506
2026-04-19,15,20644,A,22129,18674,1046,6606,1950,22126,0,27,1665,1507,992,1038,-452,0,277,331,998,1406,-506
2026-04-19,16,20439,A,22304,18396,958,6606,3378,22126,0,407,1803,1507,992,1050,-452,0,281,345,998,1425,-506
2026-04-19,17,20343,A,21914,18222,885,6606,4881,22126,0,113,1350,1507,992,1067,-452,0,939,35,997,1425,-506
2026-04-19,18,19636,A,21357,17527,812,6606,6450,22126,0,228,1180,1507,992,1069,-452,0,974,-35,998,1425,-506
2026-04-19,19,19005,A,21169,16871,830,6606,8030,22126,0,295,1225,1507,992,1059,-451,0,1015,-412,997,1427,-506
2026-04-19,20,18600,A,20648,16549,848,6606,9573,22126,0,119,1306,1507,991,1065,-451,0,1017,-472,997,1428,-506
2026-04-19,21,17323,A,20060,15158,825,6606,10694,22126,0,641,1060,1507,991,1066,-452,0,1016,-638,998,1429,-506
2026-04-19,22,17433,A,20188,15304,802,6606,11618,22126,0,664,1086,1507,991,1057,-452,0,1016,-634,997,1426,-505
2026-04-19,23,17851,A,20296,15652,762,6606,11916,22126,0,660,1052,1506,991,1065,-451,0,1016,-328,997,1425,-506
2026-04-19,24,17163,A,19559,14919,722,6606,11901,22126,0,667,944,1505,992,1066,-452,0,1016,-271,996,1425,-506
2026-04-19,25,18103,A,20255,15865,697,6606,12075,22126,0,661,1038,1505,992,1065,-451,0,1016,-34,996,1425,-506
2026-04-19,26,18462,A,20531,16239,672,6606,11640,22126,0,607,1250,1505,992,1067,-451,0,1016,-5,996,1410,-506
2026-04-19,27,18559,A,20311,16418,670,6606,11101,22126,0,291,1347,1506,992,935,-452,0,783,-4,997,876,-505
2026-04-19,28,18400,A,20179,16255,668,6606,10747,22126,0,321,1364,1506,992,925,-452,0,774,5,997,839,-506
2026-04-19,29,18779,A,20244,16701,639,6606,9745,22126,0,8,1298,1505,992,880,-451,0,799,119,997,839,-506
2026-04-19,30,19065,A,20531,16969,610,6606,9124,22126,0,9,1284,1504,992,878,-451,0,800,163,997,841,-506
2026-04-19,31,19645,A,21113,17461,624,6606,8869,22126,0,10,1381,1504,991,1056,-452,0,989,536,997,935,-506
2026-04-19,32,20853,A,22320,18771,637,6606,8096,22126,0,10,1475,1504,991,1057,-451,0,996,612,997,954,-506
2026-04-19,33,22457,A,23926,20231,625,6606,6821,22126,0,11,1573,1504,992,1059,-452,0,996,985,997,1394,-506
2026-04-19,34,23908,A,25375,21551,612,6606,5987,22126,0,10,1379,1505,992,1057,-451,0,996,1055,997,1425,-506
2026-04-19,35,25744,A,27212,23180,594,6606,4891,22126,0,10,1060,1505,992,1042,-452,0,986,1359,997,1418,-506
2026-04-19,36,27240,A,28709,24642,576,6606,3803,22126,0,11,1145,1505,992,1035,-452,0,980,1397,997,1418,-506
2026-04-19,37,27974,A,29440,25332,574,6606,2587,22126,0,9,1298,1505,991,1057,-451,0,465,1397,997,1418,-506
2026-04-19,38,28202,A,29668,25475,571,6606,1664,22126,0,8,1056,1506,992,1057,-452,0,441,1397,997,1418,-506
2026-04-19,39,28940,A,30406,26278,561,6606,757,22126,0,8,1287,1505,992,750,-452,0,652,1397,997,1421,-506
2026-04-19,40,29513,A,30975,26876,550,6606,162,22126,0,4,1404,1505,992,736,-452,0,660,1397,997,1422,-506
2026-04-19,41,29260,A,30725,26624,543,6606,2,22126,0,7,1162,1505,992,911,-452,0,623,1397,997,1425,-506
2026-04-19,42,29281,A,30744,26659,536,6606,0,22126,0,6,1166,1505,991,917,-451,0,622,1397,997,1425,-506
2026-04-19,43,28792,A,30252,26234,540,6606,0,22126,0,2,704,1504,991,1052,-452,0,944,1397,997,1425,-506
2026-04-19,44,27716,A,29180,25186,544,6606,0,22126,0,6,671,1505,992,1057,-452,0,956,1397,997,1425,-506
2026-04-19,45,26273,A,27740,23899,523,6606,0,22126,0,10,522,1506,992,736,-451,0,668,1397,997,1425,-506
2026-04-19,46,25035,A,26503,22777,502,6606,0,22126,0,11,604,1505,992,724,-451,0,653,1383,997,1422,-506
2026-04-19,47,23676,A,25123,21531,491,6606,0,22126,0,13,551,1507,992,1025,-428,0,151,1206,998,1282,-506
2026-04-19,48,22950,A,24346,20863,479,6606,0,22126,0,12,695,1506,992,1037,-378,0,128,1180,998,1271,-506
2026-04-20,1,22966,A,24362,20832,453,6606,0,22126,0,9,637,1506,991,877,-381,0,365,1135,998,1281,-506
2026-04-20,2,22786,A,24327,20601,426,6606,0,22126,0,154,426,1506,991,871,-381,0,374,1138,997,1284,-506
2026-04-20,3,22543,A,24105,20435,418,6606,0,22126,0,175,362,1506,991,722,-381,0,407,1248,997,1326,-506
2026-04-20,4,22762,A,24319,20705,410,6606,0,22126,0,170,231,1506,991,716,-381,0,408,1259,998,1330,-506
2026-04-20,5,22682,A,24242,20647,414,6606,0,22126,0,173,175,1505,991,804,-381,0,415,1224,998,1350,-506
2026-04-20,6,22268,A,23826,20237,417,6606,0,22126,0,171,167,1506,991,807,-381,0,415,1192,998,1343,-506
2026-04-20,7,21729,A,23141,19730,425,6606,0,22126,0,25,455,1506,991,694,-381,0,388,818,998,1015,-506
2026-04-20,8,21394,A,22798,19458,432,6606,0,22126,0,17,550,1506,991,685,-381,0,388,743,998,977,-506
2026-04-20,9,21200,A,22602,19285,438,6606,0,22126,0,15,821,1506,991,172,-381,0,653,371,998,441,-506
2026-04-20,10,21153,A,22562,19276,443,6606,0,22126,0,22,816,1505,991,145,-381,0,652,336,997,397,-506
2026-04-20,11,21670,A,23432,19742,435,6606,0,22126,0,46,962,1508,991,-315,-376,0,-19,480,998,203,-506
2026-04-20,12,22458,A,24308,20442,426,6606,0,22126,0,15,986,1508,991,-350,-419,0,-60,527,998,192,-506
2026-04-20,13,24476,A,26871,22298,429,6606,74,22126,0,13,965,989,991,-360,-452,0,-564,901,998,306,-506
2026-04-20,14,25841,A,28239,23499,431,6606,646,22126,0,8,1128,498,991,-350,-452,0,-582,976,999,335,-506
2026-04-20,15,27538,A,29057,24984,410,6606,1650,22126,0,7,818,37,991,324,-452,0,-54,1350,1000,1100,-506
2026-04-20,16,27980,A,29459,25282,388,6606,2869,22126,0,10,587,-1,991,375,-451,0,-11,1397,1000,1159,-506
2026-04-20,17,28141,A,29611,25255,366,6606,4163,22126,0,11,-149,-1,991,1025,-452,0,785,1397,999,1407,-506
2026-04-20,18,27246,A,28717,24296,344,6606,5782,22126,0,12,-414,-1,991,1057,-452,0,832,1397,999,1425,-506
2026-04-20,19,26485,A,27953,23497,343,6606,7331,22126,0,9,-485,-1,991,1059,-452,0,1010,1397,999,1425,-506
2026-04-20,20,25230,A,26697,22269,342,6606,8901,22126,0,8,-803,-1,991,1061,-452,0,1016,1397,1000,1425,-506
2026-04-20,21,24126,A,25592,21224,340,6606,9940,22126,0,8,-817,-1,991,1057,-451,0,1016,1397,999,1425,-506
2026-04-20,22,23199,A,24666,20319,337,6606,10829,22126,0,8,-874,-1,991,1058,-452,0,1016,1397,1000,1425,-506
2026-04-20,23,22949,A,24416,20032,345,6606,11516,22126,0,8,-985,-1,991,1061,-452,0,1016,1397,1000,1425,-506
2026-04-20,24,23034,A,24500,20138,352,6606,11363,22126,0,8,-1104,-1,991,1058,-451,0,1016,1397,1000,1425,-506
2026-04-20,25,23178,A,24644,20350,377,6606,10906,22126,0,8,-852,0,991,636,-452,0,1016,1397,1000,1425,-506
2026-04-20,26,23444,A,24910,20655,402,6606,9977,22126,0,8,-763,3,991,619,-452,0,1016,1397,1000,1425,-506
2026-04-20,27,23774,A,25241,21004,436,6606,9840,22126,0,10,-826,450,991,1041,-451,0,1016,1397,999,1424,-506
2026-04-20,28,23840,A,25308,21079,470,6606,9435,22126,0,10,-787,491,991,1061,-452,0,1016,1397,999,1425,-506
2026-04-20,29,23891,A,25358,21180,520,6606,8905,22126,0,10,-775,491,991,958,-451,0,997,1397,999,1424,-506
2026-04-20,30,24225,A,25692,21505,569,6606,8079,22126,0,10,-735,491,991,955,-451,0,996,1368,1000,1424,-506
2026-04-20,31,24090,A,25558,21436,626,6606,7263,22126,0,10,-594,491,991,1053,-452,0,996,994,1000,1425,-506
2026-04-20,32,24894,A,26361,22206,683,6606,6719,22126,0,9,-197,491,991,1057,-452,0,996,963,1000,1424,-506
2026-04-20,33,25990,A,27456,23298,726,6606,6249,22126,0,8,54,491,992,1042,-452,0,892,1167,1000,1424,-506
2026-04-20,34,26965,A,28431,24184,769,6606,5480,22126,0,8,235,491,991,1038,-452,0,884,1206,999,1424,-506
2026-04-20,35,28166,A,29633,25327,826,6606,4717,22126,0,9,523,492,991,613,-452,0,430,1376,999,1401,-506
2026-04-20,36,29343,A,30811,26439,883,6606,3688,22126,0,11,701,491,991,592,-451,0,410,1397,999,1388,-506
2026-04-20,37,29662,A,31129,26845,944,6606,2705,22126,0,9,1312,491,991,178,-452,0,173,1397,999,1049,-506
2026-04-20,38,30851,A,32314,27987,1005,6606,1796,22126,0,5,1500,491,991,160,-452,0,165,1397,999,1025,-506
2026-04-20,39,31183,A,32644,28321,1034,6606,830,22126,0,4,1136,492,991,469,-451,0,426,1397,999,1022,-506
2026-04-20,40,31339,A,32800,28522,1063,6606,184,22126,0,4,1063,491,992,484,-451,0,437,1386,1000,1019,-506
2026-04-20,41,31107,A,32569,28430,1057,6606,3,22126,0,5,1176,491,991,834,-451,0,749,1244,999,1085,-506
2026-04-20,42,30933,A,32394,28295,1051,6606,0,22126,0,3,1332,491,992,849,-452,0,761,1197,999,1091,-506
2026-04-20,43,30023,A,31486,27426,1098,6606,0,22126,0,6,1362,491,992,1018,-451,0,819,824,999,1069,-506
2026-04-20,44,28914,A,30379,26359,1144,6606,0,22126,0,7,1348,491,992,1024,-452,0,821,748,999,1060,-506
2026-04-20,45,27290,A,28754,24799,1207,6606,0,22126,0,7,1365,491,991,983,-451,0,687,375,999,805,-506
2026-04-20,46,25461,A,26925,23104,1270,6606,0,22126,0,7,1858,491,991,982,-451,0,683,336,999,778,-506
2026-04-20,47,24473,A,25936,22264,1284,6606,0,22126,0,6,2207,491,991,815,-451,0,985,434,998,445,-506
2026-04-20,48,23761,A,25195,21627,1298,6606,0,22126,0,6,2348,491,992,810,-422,0,997,417,999,409,-506
2026-04-21,1,23037,A,24400,20915,1306,6606,0,22126,0,6,2557,491,992,673,-351,0,950,43,998,61,-506
2026-04-21,2,23232,A,24610,21112,1313,6606,0,22126,0,4,2547,491,992,668,-348,0,948,-20,999,35,-506
2026-04-21,3,23071,A,24603,21017,1367,6606,0,22126,0,4,2531,491,992,786,-312,0,755,-210,998,0,-506
2026-04-21,4,23336,A,24910,21383,1421,6606,0,22126,0,4,2348,491,992,788,-312,0,748,-251,999,-1,-506
2026-04-21,5,22453,A,24355,20472,1445,6606,0,22126,0,4,2283,491,992,383,-312,0,841,-462,999,-118,-506
2026-04-21,6,22064,A,24069,20254,1468,6606,0,22126,0,31,2566,491,992,365,-312,0,845,-518,1000,-138,-506
2026-04-21,7,21638,A,24598,19990,1474,6606,0,22126,0,227,2632,491,992,215,-312,0,900,-904,999,-511,-506
2026-04-21,8,21099,A,24375,19544,1479,6606,0,22126,0,522,2644,491,992,207,-289,0,902,-928,999,-556,-481
2026-04-21,9,20710,A,24152,19142,1458,6606,0,22126,0,265,2509,491,992,-101,-173,0,795,-615,998,-1275,-513
2026-04-21,10,20378,A,24091,18810,1437,6606,0,22126,0,691,2481,491,992,-109,-78,0,760,-545,998,-1323,-467
2026-04-21,11,20560,A,24383,18998,1461,6606,0,22126,0,645,2472,492,992,-689,0,0,-205,-166,998,-1296,-322
2026-04-21,12,21323,A,25013,19631,1485,6606,0,22126,0,431,2602,491,991,-755,0,0,-274,-90,998,-1283,-357
2026-04-21,13,23556,A,26763,21655,1513,6606,74,22126,0,56,2464,492,991,-478,-25,0,-672,287,998,-985,-491
2026-04-21,14,24959,A,28149,23053,1541,6606,491,22126,0,10,2685,487,991,-448,-163,0,-684,362,998,-888,-497
2026-04-21,15,27302,A,28829,25185,1615,6606,1404,22126,0,13,2262,35,991,349,-315,0,-186,735,999,455,-513
2026-04-21,16,27991,A,29553,25728,1688,6606,2443,22126,0,16,1989,-2,991,399,-399,0,-131,752,999,593,-514
